temp,humidity,watertemp,ph,ec,label
29.4,76.9,27.31,-0.83,0,
29.5,76.8,27.37,-1,0,
29.5,76.8,27.44,-0.74,0,
29.5,76.1,27.44,-0.76,0,
29.5,76.2,27.44,-0.94,0,
29.6,75.7,27.5,-1.04,0,
29.6,77,27.5,-0.82,0,
29.7,77.2,27.56,-0.87,0,
29.7,76.8,27.69,-0.85,0,
29.7,76,27.69,-0.84,2.15,
29.8,76.7,27.69,-0.78,0,
29.8,75.7,27.75,-0.64,0,
29.9,75.5,27.81,-0.85,0,
30,74.9,27.87,-0.77,0,
30,75.4,27.87,-0.91,0,
30,75.5,27.94,-0.76,0,
30,76.2,27.94,-0.9,0,
30.1,74.7,28.06,-0.6,0,
30.1,74.3,28.12,-0.64,0,
30.1,73.8,28.12,-0.74,0,
30.2,74,28.19,-0.84,0,
30.2,74.2,28.19,-0.69,0,
30.2,74.2,28.25,-0.77,0,
30.2,74.1,28.31,-0.67,0,
30.3,73.8,28.25,-0.65,0,
30.2,74.1,28.31,-0.63,2.36,
30.3,73,28.38,-0.65,0,
30.4,71.7,28.38,-0.71,0,
30.4,73,28.44,-0.58,0,
30.4,74.5,28.44,-0.76,0,
30.4,73.5,28.5,-0.81,0,
30.5,73.1,28.5,-0.66,0,
30.4,73.4,28.56,-1.05,0,
30.4,73.2,28.56,-0.84,0,
30.4,72.8,28.56,-0.98,2.36,
30.4,72.7,28.56,-0.91,1.72,
30.4,73,28.56,-0.81,0,
30.4,73.4,28.56,-0.93,0,
30.3,73.7,28.62,-0.87,0,
30.4,74.6,28.62,-0.92,0,
30.4,75.5,28.69,-1.03,0,
30.4,75.8,28.69,-0.79,0,
30.3,74.9,28.62,-0.81,0,
30.2,77,28.62,-0.82,2.36,
30.1,77.1,28.56,-0.83,4.51,
30,77.2,28.5,-0.76,0,
30,76.3,28.5,-0.79,0,
30,76.5,28.44,-0.86,0,
30,77,28.44,-0.96,0,
29.8,78.3,28.38,-0.94,0,
29.9,77.9,28.31,-0.8,0,
29.9,78.1,28.25,-0.87,0,
29.8,78.2,28.25,-1.05,0,
29.7,77.9,28.19,-1.1,0,
29.7,78.8,28.19,-0.82,0.21,
29.7,78.7,28.06,-1.09,0,
29.6,78.9,28.12,-1.07,0,
29.6,79.3,28.12,-1.07,0,
29.5,79.8,28.06,-1.07,0,
29.5,79.6,28,-1.23,0,
29.2,79.4,27.87,-1.11,0,
29.2,79.7,27.87,-1.11,0,
29.2,79.8,27.81,-1.19,0,
29.2,80.1,27.75,-1.08,0,
29.2,81.1,27.69,-1.13,0,
29.2,81.2,27.62,-1.21,0,
29.2,80.8,27.62,-1.05,0,
29.2,80.9,27.62,-1.15,3.01,
29.3,81.5,27.56,-1.04,0,
29.3,81.6,27.5,-1.14,0,
29.3,81.4,27.56,-1.38,0,
29.2,81.1,27.5,-1.24,0,
29.2,81.2,27.44,-1.12,0,
29.2,81.6,27.44,-1.15,3.44,
29.1,81.4,27.37,-1.11,1.07,
29.1,82,27.37,-1.27,0,
29.1,81.8,27.31,-1.21,0,
29.1,82.2,27.31,-1.17,0,
29.1,82,27.31,-1.31,3.01,
29.1,82.4,27.25,-1.36,0,
29.1,82.5,27.31,-1.37,0,
29.1,82.6,27.25,-1.38,0,
29.1,82.1,27.25,-1.41,0,
29.1,82.1,27.25,-1.33,0,
29,82.7,27.25,-1.23,0,
29,82.9,27.25,-1.18,0,
29,82.6,27.19,-1.35,0.21,
29,82.8,27.19,-1.37,0,
29,82.6,27.13,-1.3,0,
29,82.8,27.19,-1.41,0,
29,83.3,27.13,-1.17,0,
29,82.7,27.13,-1.41,0,
29,82.9,27.19,-1.35,0,
29,82.8,27.13,-1.38,0,
29,83.3,27.13,-1.37,0,
29,83,27.13,-1.26,0,
29,83,27.19,-1.33,0.64,
29,83.2,27.19,-1.16,0,
29,82.8,27.19,-1.43,0,
29,83.5,27.13,-1.18,0,
28.9,83.1,27.06,-1.16,0,
28.8,82.6,27.06,-1.39,0,
28.7,82.6,27,-1.19,0,
28.7,82.6,26.94,-1.18,0.43,
28.7,83,27,-1.16,0,
28.7,82.8,26.94,-0.92,0,
28.7,82.9,26.94,-1.11,0,
28.7,82.8,26.87,-1.14,0,
28.7,82.9,26.87,-0.88,0,
28.7,83,26.81,-1.2,0,
28.7,83.4,26.81,-0.91,1.07,
28.7,83.1,26.81,-0.93,0,
28.7,83.3,26.75,-0.87,0,
28.6,83.1,26.81,-1.07,0,
28.5,83.3,26.75,-1.14,0,
28.5,83.1,26.75,-0.9,0,
28.5,83.2,26.69,-1.05,0,
28.5,83.5,26.69,-1.78,0,
28.5,83.1,26.62,-1.68,0,
28.5,83.3,26.62,-1.85,0,
28.5,83.4,26.62,-1.92,0,
28.5,83.7,26.62,-1.92,0,
28.5,83.8,26.56,-1.83,0,
28.5,83.3,26.56,-1.68,0,
28.5,83.6,26.5,-1.66,0,
28.4,83.4,26.5,-1.67,0,
28.5,83.6,26.56,-1.63,0,
28.5,83.7,26.56,-1.75,1.93,
28.5,83.7,26.5,-1.71,0,
28.6,83.7,26.5,-1.68,0,
28.7,83.6,26.56,-1.85,0,
28.7,83.6,26.56,-1.72,0,
28.7,83.5,26.62,-1.74,0.21,
28.7,83.6,26.62,-1.67,0,
28.8,83.5,26.62,-1.64,0,
28.9,83.7,26.69,-1.65,0,
28.9,83.6,26.75,-1.9,0,
29,83.7,26.81,-1.85,0,
29,83.7,26.81,-1.67,0,
29,83.6,26.81,-1.75,0,
29.1,83.5,26.94,-1.88,0,
29.2,83.2,26.94,-1.65,0,
29.2,83.2,27,-1.69,0,
29.2,83,27.06,-1.67,0,
29.3,83.4,27.13,-1.62,0,
29.4,83.2,27.19,-1.66,0,
29.3,83.1,27.25,-1.87,0,
29.4,83.3,27.31,-1.67,0,
29.4,82.9,27.31,-1.69,0,
29.5,83.1,27.37,-1.65,0,
29.4,82.5,27.44,-1.8,0,
29.5,82.5,27.44,-1.64,0,
29.5,82.2,27.5,-1.66,0,
29.6,82.5,27.5,-1.75,0.21,
29.6,82.5,27.62,-1.75,0,
29.7,82.5,27.62,-1.63,4.94,
29.7,83,27.69,-1.72,0,
29.7,82.5,27.69,-1.66,0,
29.7,82.5,27.75,-1.7,0,
29.7,82.4,27.81,-1.8,0,
29.7,82.2,27.87,-1.54,0,
29.8,82.3,27.94,-1.55,0,
,,,,,
29.8,82.4,27.87,-1.75,0,
29.9,82.5,27.94,-1.79,0,
29.9,82.1,27.94,-1.6,0,
29.9,81.9,28,-1.59,0,
30,82.5,28.06,-1.76,0,
29.9,82.2,28.12,-1.53,0,
29.9,83,28.12,-1.52,0,
29.8,82.3,28.25,-1.74,4.51,
29.7,82.4,28.25,-1.76,0,
29.7,82.3,28.12,-1.57,0,
29.7,82.5,28.19,-1.61,0,
,,,,,
29.7,82.9,28.19,-1.56,0,
29.6,83.1,28.12,-1.53,4.94,
29.7,83.1,28.19,-1.78,0,
29.7,83.6,28.12,-1.74,0,
29.6,83.5,28.06,-1.8,1.5,
29.5,82.8,28.06,-1.78,0,
29.5,83.3,28,-1.72,0,
29.5,82.9,28.06,-1.55,1.93,
29.5,82.9,27.94,-1.78,3.44,
29.4,83.1,27.94,-1.8,0,
29.5,83.2,28,-1.72,0,
29.4,83.4,27.94,-1.84,0,
29.4,83.5,27.87,-1.53,0,
29.4,83.6,27.87,-1.69,0,
29.3,83.6,27.87,-1.58,0,
29.3,83.4,27.81,-1.78,0,
29.2,83.2,27.75,-2.05,0,
29.3,84,27.75,-1.97,0,
29.2,83.8,27.69,-2.01,0.64,
29.2,83.8,27.62,-1.84,0,
29.2,84.1,27.62,-1.91,0,
29.1,84.2,27.56,-2,0,
29.1,84.6,27.56,-2.16,0,
29.2,84.6,27.5,-2.02,0,
29.2,84.7,27.5,-2.2,0,
29.1,84.8,27.5,-1.95,1.93,
29.1,84.4,27.5,-1.99,0,
29.1,84.8,27.5,-1.94,1.72,
29,85.2,27.37,-2.1,0,
29,85.5,27.31,-2.35,0,
29,85.4,27.25,-2.21,0,
29,85.8,27.25,-2.2,0,
29,85.8,27.31,-2.38,0.21,
29,85.7,27.31,-2.24,0,
28.9,86.1,27.25,-2.26,0,
28.9,85.8,27.25,-2.17,0,
28.9,86.1,27.25,-2.19,0,
28.9,85.7,27.25,-2.41,3.87,
28.8,85.7,27.19,-2.16,0,
28.9,86.2,27.19,-2.13,0,
28.8,86,27.19,-2.19,0,
28.8,85.9,27.13,-2.36,0,
28.8,85.4,27.13,-2.43,0,
28.8,85.8,27.13,-2.36,0,
28.8,85.6,27.13,-2.13,0,
28.8,85.9,27.13,-2.2,0,
28.7,85.8,27.06,-2.29,0,
28.8,85.8,27.13,-2.31,0,
28.7,85.8,27.06,-2.45,0,
28.7,85.7,27,-2.37,0,
28.7,85.6,27.06,-2.31,0,
28.7,85.4,27.06,-2.25,0,
28.7,86.2,27.06,-2.26,0,
28.7,85.9,27,-2.41,13.11,
28.7,85.6,27,-2.52,0.43,
28.7,86.3,27,-2.59,0,
28.6,85.9,26.94,-2.46,0,
28.6,85.4,27,-2.59,1.29,
28.6,85.5,27,-2.56,0,
28.6,85.4,26.94,-2.63,0.64,
28.6,85.8,26.87,-2.64,3.22,
28.6,85.6,26.94,-2.69,0,
28.6,85.5,26.87,-2.72,0,
28.6,85.5,26.87,-2.64,0,
28.6,86.4,26.94,-2.61,0,
28.6,86,26.94,-2.44,0,
28.6,86,26.87,-2.59,0,
28.5,85.9,26.87,-2.54,0.43,
28.6,86,26.87,-2.76,0,
28.5,86.4,26.87,-2.68,0,
28.5,86.1,26.87,-2.66,0,
28.5,85.8,26.81,-2.66,1.5,
28.5,85.9,26.81,-2.48,0,
28.5,85.7,26.81,-2.77,0,
28.5,85.9,26.81,-2.71,0.21,
28.5,85.2,26.81,-2.99,3.87,
28.5,86.4,26.81,-2.7,1.72,
28.5,85.6,26.75,-2.79,0.21,
28.5,86.4,26.75,-2.63,0,
28.5,86.3,26.75,-2.65,0,
28.6,87,26.81,-2.95,0,
28.6,86.7,26.81,-2.68,3.44,
28.6,87,26.75,-2.82,0,
28.7,87.1,26.81,-2.72,0,
28.7,87.3,26.81,-2.82,0.64,
28.7,87.1,26.87,-2.68,0.86,
28.8,86.9,26.94,-2.74,1.07,
28.8,87,26.87,-2.59,0,
28.9,87.2,26.94,-2.6,2.15,
28.9,87.4,26.94,-2.79,1.93,
28.9,87.1,27,-2.9,1.07,
28.9,87.3,27.06,-2.72,0,
29,87.1,27.06,-2.82,0,
29,87.3,27.06,-2.82,0,
29,87.2,27.13,-2.6,0,
29,87,27.13,-2.62,0,
29,87.1,27.25,-2.76,0,
29,87.2,27.25,-2.7,0,
29,87,27.31,-2.75,0.43,
29.1,87,27.37,-2.61,0,
29.1,86.9,27.44,-2.6,0,
29.2,86.9,27.44,-2.81,0,
29.2,87,27.5,-2.65,0,
29.3,87,27.56,-2.56,0,
29.3,87,27.62,-2.68,0,
29.3,86.7,27.62,-2.5,0,
29.3,86.9,27.69,-2.63,0.43,
29.3,86.5,27.75,-2.47,3.87,
29.4,86.7,27.81,-2.57,0,
29.4,86.7,27.81,-2.47,0,
29.4,86.6,27.87,-2.74,0,
29.5,86.5,27.94,-2.92,4.08,
29.5,86.7,27.94,-2.88,0,
29.4,86.8,27.87,-2.72,0.43,
29.2,86.3,27.87,-2.97,0.21,
29.1,86,27.87,-2.95,1.29,
29,86.1,27.81,-2.92,0,
29,86.2,27.75,-2.74,3.22,
29,86.3,27.75,-2.91,0,
29,86.8,27.69,-2.79,0,
29,86.7,27.69,-2.77,0,
29,86.9,27.69,-3.03,0,
29,86.6,27.62,-2.98,0,
29,86.6,27.62,-3.01,1.07,
29,86.7,27.62,-2.99,0,
28.9,86.7,27.56,-3.07,0,
28.9,86.4,27.56,-2.95,3.01,
28.9,86.4,27.5,-2.88,0,
28.9,86.5,27.5,-2.96,0,
28.9,86.5,27.44,-2.9,0,
28.9,86.4,27.44,-2.55,0.64,
28.8,86.2,27.44,-2.57,0,
28.8,85.4,27.44,-2.89,0,
28.7,85.4,27.44,-2.69,1.29,
28.7,85.5,27.37,-2.51,0,
28.7,85.6,27.37,-2.45,2.79,
28.7,85.4,27.31,-2.61,0,
28.6,85.4,27.31,-2.67,0,
28.6,85.4,27.31,-2.46,0,
28.7,85.4,27.31,-2.62,0,
28.7,85.8,27.31,-2.58,0.43,
28.7,86.1,27.31,-2.62,0,
28.8,86.5,27.31,-2.36,0,
28.8,86.7,27.31,-2.48,1.07,
28.8,86.7,27.31,-2.43,0,
28.8,86.9,27.37,-2.57,0,
28.8,86.6,27.37,-2.59,4.73,
28.8,87,27.37,-2.6,0,
28.8,86.8,27.37,-2.59,1.29,
28.8,87,27.37,-2.41,0,
28.8,87,27.37,-2.31,0,
28.9,87.1,27.44,-2.36,2.58,
,,,,,
28.9,87,27.44,-2.56,1.5,
28.9,87.1,27.44,-2.61,1.29,
28.9,87,27.44,-2.54,0.21,
28.9,86.6,27.44,-2.35,0,
28.8,86.2,27.44,-2.4,0,
28.8,86.9,27.44,-2.48,0.64,
28.8,86.6,27.44,-2.44,0,
28.8,86.3,27.44,-2.44,4.73,
28.8,86.5,27.44,-2.32,6.23,
28.8,86.1,27.44,-2.32,0,
28.7,86.5,27.44,-2.63,0,
28.8,86.3,27.44,-2.56,0.64,
28.8,86.3,27.44,-2.65,0.43,
28.7,86.4,27.37,-2.42,0,
28.8,86.4,27.37,-2.63,0,
28.7,86.5,27.44,-2.51,0,
28.7,86.2,27.44,-2.42,0,
28.8,86.4,27.44,-2.32,0.64,
28.8,86.9,27.44,-2.68,0,
28.8,86.6,27.44,-2.33,0,
28.7,86.2,27.44,-2.62,0.64,
28.7,86.1,27.44,-2.46,1.07,
28.7,86.5,27.44,-2.66,0,
28.7,86.2,27.44,-2.38,4.51,
28.7,86.5,27.37,-2.57,0,
28.7,86.1,27.44,-2.46,0,
,,,,,
28.7,86.4,27.37,-2.4,0,
28.7,86.3,27.37,-2.41,0.21,
28.7,86.4,27.37,-2.64,0,
28.7,86.4,27.31,-2.49,0,
28.7,86.4,27.31,-2.46,1.29,
28.7,86.3,27.31,-2.28,2.36,
28.7,86.3,27.31,-2.66,0.64,
28.6,86.5,27.31,-2.4,0.21,
28.7,86.3,27.31,-2.62,0,
28.7,86.3,27.31,-2.3,0.21,
28.6,86.2,27.31,-2.63,0,
28.6,86.1,27.31,-2.49,0.21,
28.6,86.3,27.31,-2.37,0,
28.5,86,27.25,-2.79,0,
28.5,85.9,27.25,-2.54,3.01,
28.5,86.1,27.19,-2.53,0.21,
28.5,86.3,27.19,-2.42,0.21,
28.5,86.2,27.25,-2.65,0,
28.5,86.1,27.19,-2.51,0,
28.5,86.3,27.19,-2.63,0,
28.5,86.1,27.13,-2.56,0,
28.5,85.8,27.13,-2.56,3.65,
28.4,86,27.06,-2.4,0.43,
28.4,86.3,27.13,-2.5,2.79,
28.4,86.1,27.06,-2.37,3.44,
28.4,86,27.06,-2.47,1.93,
28.3,86,27.13,-2.58,0,
28.4,86,27.06,-2.39,0,
28.4,85.8,27,-2.37,1.07,
28.3,86.1,27,-2.57,0,
28.3,85.8,27,-2.61,0,
28.3,86.2,27,-2.4,0.64,
28.3,86.1,26.94,-2.58,16.54,
28.3,85.9,27,-2.66,0,
28.2,86,26.94,-2.54,6.66,
28.2,85.8,26.87,-2.66,2.15,
28.2,86,26.94,-2.36,3.87,
28.2,86.1,26.87,-2.48,1.5,
28.2,86.3,26.87,-2.54,0,
28.2,86.3,26.87,-2.76,1.72,
28.3,86.5,26.87,-2.55,1.29,
28.3,86.9,26.87,-2.77,1.72,
28.3,87.2,26.87,-2.57,0,
28.4,87,26.87,-2.57,1.5,
28.4,87.3,26.81,-2.55,4.08,
28.5,87,26.87,-2.61,1.29,
28.5,87.6,26.94,-2.54,0.21,
28.5,87.6,27,-2.54,0,
28.5,87.5,26.94,-2.29,0,
28.6,87.5,27,-2.57,0.64,
28.7,87.6,27.06,-2.33,2.79,
28.7,87.5,27.13,-2.63,1.72,
28.8,87.6,27.19,-2.44,0,
28.8,87.5,27.25,-2.34,0,
28.9,87.5,27.31,-2.3,0.43,
28.9,87.5,27.37,-2.46,0,
29,87.4,27.44,-2.37,0,
29,87.4,27.56,-2.42,0,
29.1,87.3,27.56,-2.39,0.86,
29.1,87.3,27.69,-2.38,3.65,
29.2,87.3,27.75,-2.48,0,
29.2,87.2,27.81,-2.28,6.87,
29.2,87.2,27.94,-2.51,0,
29.3,87,28,-2.48,1.72,
29.3,87.1,28.06,-2.68,0,
29.4,86.7,28.06,-2.43,0,
29.4,86.5,28.19,-2.36,0.43,
29.4,86.4,28.25,-2.33,0,
29.4,86.7,28.25,-2.27,0,
29.4,86.9,28.31,-2.38,0.21,
29.4,86.8,28.38,-2.35,0,
29.4,86.8,28.38,-2.29,0,
29.4,86.5,28.44,-2.21,6.23,
29.4,86.7,28.44,-2.34,0,
29.5,86.6,28.5,-2.2,0,
29.5,86.8,28.5,-2.43,3.44,
29.5,86.6,28.62,-2.23,0.43,
29.5,86.6,28.62,-2.62,2.15,
29.5,86.5,28.69,-2.07,0.21,
29.6,86.5,28.75,-2.39,0,
29.7,86.5,28.75,-2.29,0,
29.7,86.5,28.81,-2.17,0.43,
29.7,86.6,28.87,-2.24,1.93,
29.7,86.5,28.87,-2.1,0,
29.6,86.6,28.87,-2.02,0.21,
29.6,86.8,28.87,-2.33,0,
29.6,86.8,28.94,-2.16,0,
29.6,86.5,28.94,-2.14,0,
29.6,86.9,28.87,-2,0,
29.6,86.9,28.87,-2.19,0,
29.6,86.9,28.94,-2.23,0.43,
29.6,87.1,28.94,-2.09,0,
29.6,87.1,28.87,-2.16,0,
29.6,87,28.94,-2.04,1.29,
29.5,87.1,28.87,-2.17,1.07,
29.6,87.2,28.87,-2.05,1.07,
29.6,87.1,28.87,-2.34,3.22,
29.6,87,28.87,-2.43,1.07,
29.6,87.3,28.87,-2.03,0,
29.6,87.3,28.81,-2.44,0,
29.5,87.2,28.87,-2.25,0,
29.5,87,28.81,-2.06,0,
29.5,87.3,28.81,-2.39,3.01,
29.5,87.2,28.75,-2.51,1.07,
29.5,87.4,28.75,-2.59,0,
29.5,87.2,28.75,-2.57,1.07,
29.4,87.2,28.69,-2.61,0,
29.5,87,28.69,-2.61,2.79,
29.4,86.9,28.62,-2.7,0,
29.4,86.8,28.62,-2.72,3.65,
29.4,86.8,28.62,-2.57,0,
29.4,86.8,28.56,-2.56,3.44,
29.3,86.8,28.5,-2.51,0,
29.3,86.9,28.5,-2.53,1.93,
29.3,87,28.44,-2.7,3.65,
29.3,86.9,28.38,-2.72,0,
29.3,86.9,28.38,-2.65,0.64,
29.2,86.7,28.38,-2.65,0.21,
29.3,86.9,28.38,-2.63,0,
29.3,86.8,28.31,-2.68,2.36,
29.2,86.8,28.31,-2.77,0,
29.2,86.8,28.25,-2.73,6.66,
29.2,86.4,28.25,-2.78,0,
29.2,86.7,28.25,-2.52,0,
29.1,86.7,28.19,-2.72,1.29,
29.1,86.5,28.19,-2.56,0,
29.2,86.8,28.12,-2.58,0,
29.2,86.8,28.12,-2.64,0,
29.1,86.8,28.06,-2.82,0.86,
29.1,86.8,28.06,-2.73,1.5,
29.1,86.6,28.06,-2.76,2.79,
29.1,86.9,28.06,-2.77,0,
29.1,86.7,28,-2.62,0,
29,86.5,28,-2.61,3.65,
29,86.6,27.94,-2.82,0,
29,86.4,27.94,-2.81,0.64,
29,86.6,27.87,-2.54,0.86,
29,86.6,27.81,-2.76,0,
29,86.5,27.81,-2.67,0.64,
,,,,,
29,86.4,27.81,-2.85,0,
29,86.4,27.81,-2.68,2.58,
29,86.5,27.81,-3.03,0,
29,86.5,27.81,-3.22,2.79,
28.9,86.4,27.75,-2.89,1.5,
28.9,86.4,27.75,-2.97,0,
28.9,86.9,27.75,-2.96,0,
28.9,86.6,27.75,-3.08,2.79,
28.9,86.7,27.75,-2.94,0,
28.9,86.4,27.75,-3.11,0,
,,,,,
28.9,86.5,27.69,-3.01,0.43,
28.9,86.4,27.69,-3.12,0,
28.9,86.6,27.62,-3.13,6.66,
28.8,86.6,27.62,-2.92,0,
28.9,86.7,27.62,-3.17,0.64,
28.8,86.5,27.56,-3.01,0.43,
28.9,86.4,27.62,-3.24,1.07,
28.8,86.6,27.56,-3.28,0,
28.8,86.6,27.5,-3.2,0.43,
28.8,86.1,27.5,-3.14,0,
28.8,86.4,27.56,-3.24,1.93,
28.8,86.6,27.5,-3.13,0,
28.8,86.4,27.5,-3.01,0.43,
28.7,86.2,27.44,-2.88,0,
28.7,85.8,27.44,-2.88,0,
28.7,86,27.44,-2.83,1.5,
28.7,86.4,27.44,-2.76,0,
28.7,86.4,27.37,-2.87,5.8,
28.6,86,27.37,-2.9,0.21,
28.6,86.2,27.37,-2.95,0.21,
28.6,86.1,27.37,-3.13,0,
28.6,85.9,27.31,-3.18,3.44,
28.5,85.9,27.31,-3.21,0.64,
28.6,86.4,27.25,-2.97,0,
28.5,86.2,27.31,-2.98,1.72,
28.6,86.3,27.25,-3,0.21,
28.5,86.3,27.25,-3.18,1.07,
28.6,86.5,27.25,-3.19,0,
28.7,86.6,27.25,-3.26,0.21,
28.7,87.1,27.25,-3.11,0,
28.7,87.3,27.25,-3.08,3.44,
28.7,87,27.31,-3.01,0,
28.7,87.1,27.31,-2.93,0,
28.8,87.4,27.37,-3.15,0,
28.9,87.6,27.37,-3,0.43,
28.9,87.5,27.44,-3.14,3.22,
29,87.7,27.5,-3.07,2.36,
29,87.7,27.56,-2.87,0,
29,87.7,27.56,-3.02,1.5,
29,87.8,27.62,-3.11,0,
29.1,87.7,27.62,-2.89,4.94,
29.1,87.8,27.69,-2.86,0.64,
29.2,87.7,27.81,-2.84,0.64,
29.2,87.6,27.81,-2.88,2.36,
29.2,87.6,27.87,-2.94,0,
29.3,87.6,27.94,-2.86,0,
29.3,87.6,28,-2.83,0,
29.3,87.6,28.06,-2.78,0.64,
29.4,87.4,28.12,-2.96,0,
29.4,87.4,28.19,-2.73,0,
29.4,87.3,28.25,-2.89,1.07,
29.5,87.2,28.38,-2.82,0.21,
29.5,87,28.38,-2.78,2.79,
29.5,86.8,28.44,-2.83,4.51,
29.6,86.5,28.5,-2.87,0,
29.7,86.6,28.56,-2.76,0,
29.7,86.5,28.69,-2.77,7.73,
29.8,86,28.69,-2.82,0,
29.8,86.2,28.75,-2.85,0,
29.9,86,28.81,-2.73,0,
29.8,85.9,28.87,-2.73,2.36,
29.9,85.5,28.94,-2.54,0,
29.8,86.4,28.94,-2.61,1.93,
29.8,86.4,28.94,-2.61,0,
29.7,86.8,28.94,-2.75,0,
29.6,85.5,28.87,-2.74,0,
29.4,85.2,28.81,-2.61,1.07,
29.3,85.8,28.69,-2.78,1.07,
29.1,86.1,28.56,-2.6,0.86,
29.1,86.7,28.56,-2.78,0.64,
29.1,86.1,28.44,-2.68,0.86,
29,86.4,28.31,-2.53,1.07,
29,86.1,28.38,-2.65,0.64,
29,86.3,28.25,-2.54,0,
29,86.5,28.19,-2.68,0,
29,87,28.19,-2.59,0,
29.1,87,28.12,-2.64,0.64,
29.1,87.5,28.12,-2.76,2.36,
29.2,87.5,28.12,-2.65,0,
29.2,87.4,28.12,-2.71,2.79,
29.2,87.5,28.12,-2.59,3.65,
29.3,87.5,28.06,-2.6,1.93,
29.3,87.7,28.19,-2.59,1.93,
29.3,87.6,28.19,-2.8,0,
29.4,87.6,28.25,-2.67,0.64,
29.4,87.8,28.25,-2.61,0.43,
29.5,87.5,28.25,-2.66,1.5,
29.5,87.4,28.31,-2.82,0.64,
29.5,87.7,28.38,-2.61,0.21,
29.5,87.6,28.38,-2.79,0,
29.5,87.7,28.31,-2.96,2.36,
29.5,87.6,28.31,-2.7,1.07,
29.5,87.6,28.31,-2.87,0,
29.5,87.7,28.31,-2.66,5.8,
29.4,87.8,28.25,-2.41,1.29,
29.4,87.8,28.25,-2.17,0.64,
29.4,87.7,28.25,-2.54,0.21,
29.4,87.8,28.25,-2.22,0,
29.3,87.7,28.19,-2.31,2.79,
29.3,87.8,28.19,-2.4,3.44,
29.3,87.8,28.12,-2.4,3.65,
29.3,87.8,28.12,-2.52,1.29,
29.3,87.7,28.12,-2.17,1.07,
29.3,87.8,28.06,-2.24,0,
29.3,87.9,28.06,-2.2,0,
29.3,87.9,28.06,-2.46,0,
29.3,87.8,28.06,-2.35,5.16,
29.2,87.8,28,-2.25,0,
29.3,87.9,28,-2.37,0,
29.2,87.8,28,-2.48,1.29,
29.2,87.5,27.94,-2.27,0,
29.2,88.1,27.94,-2.62,0,
29.1,87.5,27.94,-2.74,2.36,
29.1,88,27.87,-2.44,3.01,
29.2,87.8,27.81,-2.52,0.43,
29.1,87.2,27.81,-2.52,1.07,
29.1,87.9,27.75,-2.3,0,
29.1,87.6,27.75,-2.67,0.64,
29.1,88.1,27.75,-2.32,0,
29.1,88.2,27.69,-2.55,0,
29,87.3,27.69,-2.55,5.8,
29.1,87.8,27.69,-2.22,0,
29.1,87.5,27.62,-2.39,0,
29,87.4,27.62,-2.37,0,
29,87.4,27.56,-2.41,5.59,
29,87.1,27.56,-2.4,1.93,
29,87.2,27.56,-2.42,0.43,
29,87,27.56,-2.44,0,
29,87.2,27.5,-2.59,0.43,
29,87.5,27.5,-2.29,0.43,
28.9,87.4,27.44,-2.46,2.15,
28.9,86.6,27.44,-2.3,0,
28.9,86.8,27.37,-2.47,0.21,
28.8,86.9,27.37,-2.51,0,
28.8,86.4,27.37,-2.4,0,
28.8,86.8,27.31,-2.85,1.29,
28.8,86.5,27.31,-2.51,1.07,
28.8,86.8,27.25,-2.67,2.15,
28.7,86.5,27.31,-2.34,0,
28.7,86.5,27.25,-2.63,0.43,
28.6,86.5,27.19,-2.34,0.64,
28.6,86.5,27.19,-2.68,6.45,
28.6,86.2,27.13,-2.3,6.87,
28.6,86.7,27.13,-2.85,0.64,
,,,,,
28.5,86.2,27.13,-2.47,1.07,
28.5,86.4,27.06,-2.67,1.93,
28.5,86.3,27,-2.64,0,
28.5,86.8,27,-2.65,0,
28.5,86.2,26.94,-2.68,0,
,,,,,
28.5,86.3,26.94,-2.45,2.36,
28.5,86.4,26.87,-2.69,0.21,
28.4,86.2,26.87,-2.84,4.73,
28.4,86.6,26.87,-2.42,0.43,
28.4,86.5,26.81,-2.96,2.36,
28.4,86.7,26.75,-2.95,2.79,
28.4,86.4,26.75,-3.06,0,
28.4,86.7,26.75,-3.14,0.64,
28.4,86.9,26.69,-3.1,0,
28.3,86.3,26.69,-2.98,1.5,
28.3,86.4,26.69,-3.13,0,
28.3,86.5,26.69,-2.92,0.43,
28.3,86.6,26.62,-2.95,1.07,
28.3,86.8,26.62,-3.12,0,
28.3,86.3,26.69,-2.89,0,
28.3,86.6,26.62,-2.88,1.93,
28.3,86.7,26.62,-3.16,2.36,
28.3,86.4,26.62,-2.9,0.64,
28.3,87.1,26.62,-3,1.29,
28.4,86.9,26.62,-3.14,6.66,
28.3,86.7,26.62,-2.98,3.22,
28.3,86.8,26.56,-3.01,0,
28.4,87.2,26.62,-2.95,4.3,
28.4,87.3,26.69,-3.07,1.93,
28.5,87.3,26.69,-2.95,0,
28.5,87.6,26.69,-2.98,0.21,
28.5,87.7,26.69,-3.12,0.21,
28.5,88,26.69,-3,6.87,
28.6,87.9,26.69,-3.19,3.22,
28.6,87.9,26.75,-3.17,1.93,
28.7,88,26.87,-3.13,7.3,
28.7,88.1,26.87,-3.21,3.44,
28.8,88.1,26.94,-3.06,0.64,
28.9,88.1,27,-3.14,0,
28.9,88.2,27.06,-3.04,1.29,
29,88.1,27.13,-3.05,3.87,
29,88.1,27.25,-2.84,0,
29,88,27.31,-2.86,2.36,
29,88,27.37,-2.79,0.64,
